Link Id, Link Type, Distance, Source Id, Row Type, Source Rows, Column Type, Source Columns, Destination Id, Row Type, Destination Rows, Column Type, Destination Columns
1054,organization,0.04,16578,place,"USA,London,UK,Texas,Saudi Arabia,2211 Cermak Rd.,Chicago,Illinois,Bellaire,O'Hare Airport,Sears Tower,",organization,"FBI,USCIS,",15920,organization,"FBI,USCIS,",person,"Khalid Shamrani,Shamrani,Jamal al Quso,Murad,Abdul Murad,Khalid S.,Quso,Jamal,"
1054,organization,0.02,16578,place,"USA,London,UK,Texas,Saudi Arabia,2211 Cermak Rd.,Chicago,Illinois,Bellaire,O'Hare Airport,Sears Tower,",organization,"FBI,USCIS,",15926,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,HIjazi,"
1054,organization,0.05,16578,place,"USA,London,UK,Texas,Saudi Arabia,2211 Cermak Rd.,Chicago,Illinois,Bellaire,O'Hare Airport,Sears Tower,",organization,"FBI,USCIS,",15425,document,"FBI_25,FBI_19,FBI_09,",organization,"FBI,God's Aryan Militia,"
1054,organization,0.02,16578,place,"USA,London,UK,Texas,Saudi Arabia,2211 Cermak Rd.,Chicago,Illinois,Bellaire,O'Hare Airport,Sears Tower,",organization,"FBI,USCIS,",15428,document,"FBI_28,FBI_26,",organization,"FBI,USCBP,"
1054,organization,0.04,16578,place,"USA,London,UK,Texas,Saudi Arabia,2211 Cermak Rd.,Chicago,Illinois,Bellaire,O'Hare Airport,Sears Tower,",organization,"FBI,USCIS,",15910,organization,"FBI,God's Aryan Militia,",person,"Khalid Shamrani,Shamrani,Walter Smith,Billy Jack Hawkins,Slade Goodman,al Quso,Hafs,Halfs,Saeed al Nami,Riyad al Taifi,"
1055,organization,0.10,15708,date,"5 March, 2004,1997,",organization,"FBI,DIA,BailOut,Carolina First Bank,Detroit police,Detroit Utilities Co.,",15926,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,HIjazi,"
1055,organization,0.06,15708,date,"5 March, 2004,1997,",organization,"FBI,DIA,BailOut,Carolina First Bank,Detroit police,Detroit Utilities Co.,",15953,organization,"FBI,USPS,",person,"Pieter Dopple,HIjazi,A. Hijazi,"
1055,organization,0.21,15708,date,"5 March, 2004,1997,",organization,"FBI,DIA,BailOut,Carolina First Bank,Detroit police,Detroit Utilities Co.,",16702,place,"USA,22 Hoveniersstraat,Antwerp,Belgium,",organization,"FBI,USCBP,USPS,"
1056,organization,0.09,16577,place,"USA,Texas,Columbia,",organization,"FBI,God's Aryan Militia,Al Qaeda,ELN,FirstTex Bank,Arlington police,University of Texas in Arlington,FARC,",15876,organization,"FBI,Al Qaeda,",person,"Khalid Shamrani,Shamrani,Raeed Beandali,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Abdul Ahmed Nasser,Murad,"
1056,organization,0.08,16577,place,"USA,Texas,Columbia,",organization,"FBI,God's Aryan Militia,Al Qaeda,ELN,FirstTex Bank,Arlington police,University of Texas in Arlington,FARC,",15926,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,HIjazi,"
1056,organization,0.08,16577,place,"USA,Texas,Columbia,",organization,"FBI,God's Aryan Militia,Al Qaeda,ELN,FirstTex Bank,Arlington police,University of Texas in Arlington,FARC,",15953,organization,"FBI,USPS,",person,"Pieter Dopple,HIjazi,A. Hijazi,"
1057,organization,0.02,15709,date,"1998,1999,1996,1993,1993 - 1998,July 17, 1999,",organization,"MI 5,Freeport Star Hotel,Seashore Hotel,",15883,organization,"MI 6,MI 5,Freeport Star Hotel,",person,"Omar Hanif,Muslih Odeh,"
1058,organization,0.02,16423,place,"USA,Cuba,Havana,Buenos Aires,Argentina,",organization,"NSA,ELN,",16724,place,"Cuba,Havana,Buenos Aires,Argentina,",organization,"NSA,ELN,Cuban intelligence,"
1058,organization,0.01,16423,place,"USA,Cuba,Havana,Buenos Aires,Argentina,",organization,"NSA,ELN,",15905,organization,"NSA,Vector,Cuban government,Moscow State University,",person,"Bugarov,Boris Bugarov,"
1059,organization,0.07,16424,place,"USA,Cuba,Buenos Aires,Argentina,",organization,"FBI,God's Aryan Militia,NSA,ELN,",15926,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,HIjazi,"
1060,organization,0.03,16425,place,"USA,Santo Domingo,Morocco,Florida,Casablanca,Peshawar,Pakistan,Afghanistan,Chitral,Caribbean,The Dominican Republic,",organization,"Holland Orange Shipping Lines,Al Qaeda,",16451,place,"USA,Santo Domingo,Peshawar,Pakistan,Bahamas,Nassau,London,UK,Afghanistan,Chitral,Chicago,Illinois,",organization,"Al Qaeda,Seashore Hotel,"
1060,organization,0.03,16425,place,"USA,Santo Domingo,Morocco,Florida,Casablanca,Peshawar,Pakistan,Afghanistan,Chitral,Caribbean,The Dominican Republic,",organization,"Holland Orange Shipping Lines,Al Qaeda,",16456,place,"USA,Santo Domingo,Dominican Republic,Peshawar,Pakistan,Afghanistan,Chitral,",organization,"Holland Orange Shipping Lines,Seashore Hotel,"
1061,organization,0.03,16426,place,"USA,Santo Domingo,Dominican Republic,Morocco,65 Avenue San Martin,",organization,"Holland Orange Shipping Lines,NSA,",16472,place,"Santo Domingo,Morocco,Cuba,Havana,Moscow,Russia,",organization,"NSA,Central Russia Airlines,"
1062,organization,0.05,16427,place,"USA,Santo Domingo,Morocco,",organization,"Holland Orange Shipping Lines,NSA,Al Qaeda,",16723,place,"Santo Domingo,Dominican Republic,Cuba,Havana,Buenos Aires,Argentina,",organization,"NSA,Cuban intelligence,"
1062,organization,0.13,16427,place,"USA,Santo Domingo,Morocco,",organization,"Holland Orange Shipping Lines,NSA,Al Qaeda,",16457,place,"USA,Santo Domingo,Peshawar,Pakistan,Afghanistan,Chitral,",organization,"Holland Orange Shipping Lines,Al Qaeda,Seashore Hotel,"
1062,organization,0.02,16427,place,"USA,Santo Domingo,Morocco,",organization,"Holland Orange Shipping Lines,NSA,Al Qaeda,",16484,place,"USA,Virginia,",organization,"Holland Orange Shipping Lines,Hamas,American Islamic Scholarship Fund,"
1063,organization,0.04,16428,place,"USA,Santo Domingo,Texas,Houston,Columbia,Caribbean,",organization,"Al Qaeda,FARC,",16543,place,"USA,Florida,Peshawar,Pakistan,Bahamas,631 Nishtar Rd.,Karachi,Nassau,London,UK,88 Sahibzada Gul Rd.,",organization,"Pakistani Intelligence,Al Qaeda,"
1063,organization,0.03,16428,place,"USA,Santo Domingo,Texas,Houston,Columbia,Caribbean,",organization,"Al Qaeda,FARC,",16457,place,"USA,Santo Domingo,Peshawar,Pakistan,Afghanistan,Chitral,",organization,"Holland Orange Shipping Lines,Al Qaeda,Seashore Hotel,"
1064,organization,0.03,16429,place,"USA,Cuba,Texas,Havana,Houston,Mexico,Columbia,Chetumal,Cartagena,Guane,Caribbean,Ciudad Acuna,Ciudad Madero,Victoria,Farmers Branch,",organization,"ELN,FARC,",16460,place,"USA,Cuba,Havana,",organization,"NSA,ELN,Seashore Hotel,FARC,"
1064,organization,0.04,16429,place,"USA,Cuba,Texas,Havana,Houston,Mexico,Columbia,Chetumal,Cartagena,Guane,Caribbean,Ciudad Acuna,Ciudad Madero,Victoria,Farmers Branch,",organization,"ELN,FARC,",15947,organization,"FARC,Cuban intelligence services,",person,"Arze,Cesar Arze,Hector Lopez,Lopez,"
1065,organization,0.05,16420,place,"USA,Canada,Santo Domingo,Morocco,New Jersey,Detroit,Michigan,Saudi Arabia,Riyadh,Russia,Chicago,Illinois,",organization,"NSA,Al Qaeda,",16451,place,"USA,Santo Domingo,Peshawar,Pakistan,Bahamas,Nassau,London,UK,Afghanistan,Chitral,Chicago,Illinois,",organization,"Al Qaeda,Seashore Hotel,"
1065,organization,0.14,16420,place,"USA,Canada,Santo Domingo,Morocco,New Jersey,Detroit,Michigan,Saudi Arabia,Riyadh,Russia,Chicago,Illinois,",organization,"NSA,Al Qaeda,",16453,place,"USA,Santo Domingo,Dominican Republic,Cuba,Havana,Chicago,Illinois,",organization,"NSA,Seashore Hotel,"
1065,organization,0.03,16420,place,"USA,Canada,Santo Domingo,Morocco,New Jersey,Detroit,Michigan,Saudi Arabia,Riyadh,Russia,Chicago,Illinois,",organization,"NSA,Al Qaeda,",16457,place,"USA,Santo Domingo,Peshawar,Pakistan,Afghanistan,Chitral,",organization,"Holland Orange Shipping Lines,Al Qaeda,Seashore Hotel,"
1066,organization,0.17,16422,place,"USA,Cuba,Buenos Aires,Argentina,Saudi Arabia,Chicago,Illinois,",organization,"FBI,God's Aryan Militia,NSA,",16723,place,"Santo Domingo,Dominican Republic,Cuba,Havana,Buenos Aires,Argentina,",organization,"NSA,Cuban intelligence,"
1066,organization,0.06,16422,place,"USA,Cuba,Buenos Aires,Argentina,Saudi Arabia,Chicago,Illinois,",organization,"FBI,God's Aryan Militia,NSA,",15926,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,HIjazi,"
1067,organization,0.06,16421,place,"USA,Canada,New Jersey,Detroit,Michigan,Saudi Arabia,Riyadh,Chicago,Illinois,",organization,"FBI,NSA,Al Qaeda,",16723,place,"Santo Domingo,Dominican Republic,Cuba,Havana,Buenos Aires,Argentina,",organization,"NSA,Cuban intelligence,"
1067,organization,0.05,16421,place,"USA,Canada,New Jersey,Detroit,Michigan,Saudi Arabia,Riyadh,Chicago,Illinois,",organization,"FBI,NSA,Al Qaeda,",15926,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,HIjazi,"
1067,organization,0.13,16421,place,"USA,Canada,New Jersey,Detroit,Michigan,Saudi Arabia,Riyadh,Chicago,Illinois,",organization,"FBI,NSA,Al Qaeda,",15876,organization,"FBI,Al Qaeda,",person,"Khalid Shamrani,Shamrani,Raeed Beandali,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Abdul Ahmed Nasser,Murad,"
1068,organization,0.04,16597,place,"USA,Detroit,Michigan,Afghanistan,Maryland,",organization,"FBI,Taliban,University of Maryland,",15926,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,HIjazi,"
1068,organization,0.03,16597,place,"USA,Detroit,Michigan,Afghanistan,Maryland,",organization,"FBI,Taliban,University of Maryland,",15953,organization,"FBI,USPS,",person,"Pieter Dopple,HIjazi,A. Hijazi,"
1068,organization,0.05,16597,place,"USA,Detroit,Michigan,Afghanistan,Maryland,",organization,"FBI,Taliban,University of Maryland,",15425,document,"FBI_25,FBI_19,FBI_09,",organization,"FBI,God's Aryan Militia,"
1068,organization,0.05,16597,place,"USA,Detroit,Michigan,Afghanistan,Maryland,",organization,"FBI,Taliban,University of Maryland,",15426,document,"FBI_20,FBI_18,FBI_31,",organization,"FBI,Detroit Utilities Co.,"
1068,organization,0.04,16597,place,"USA,Detroit,Michigan,Afghanistan,Maryland,",organization,"FBI,Taliban,University of Maryland,",15920,organization,"FBI,USCIS,",person,"Khalid Shamrani,Shamrani,Jamal al Quso,Murad,Abdul Murad,Khalid S.,Quso,Jamal,"
1069,organization,0.04,16598,place,"USA,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,MI 5,Al Qaeda,RCMP,Taliban,University of Maryland,",15874,organization,"FBI,DIA,RCMP,",person,"Rifai Qasim,Abdul al Nami,al Nami,Satam Derwish,Derwish,Ronald,Abdul Ahmed Nasser,Satam,"
1069,organization,0.07,16598,place,"USA,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,MI 5,Al Qaeda,RCMP,Taliban,University of Maryland,",15875,organization,"FBI,Al Qaeda,RCMP,",person,"Raeed Beandali,Abdul Ahmed Nasser,"
1069,organization,0.04,16598,place,"USA,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,MI 5,Al Qaeda,RCMP,Taliban,University of Maryland,",15873,organization,"FBI,MI 5,Al Qaeda,",person,"Raeed Beandali,Murad,"
1069,organization,0.08,16598,place,"USA,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,MI 5,Al Qaeda,RCMP,Taliban,University of Maryland,",15876,organization,"FBI,Al Qaeda,",person,"Khalid Shamrani,Shamrani,Raeed Beandali,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Abdul Ahmed Nasser,Murad,"
1069,organization,0.04,16598,place,"USA,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,MI 5,Al Qaeda,RCMP,Taliban,University of Maryland,",15424,document,"FBI_23,FBI_18,CIA_33,",organization,"FBI,DIA,"
1070,organization,0.03,16595,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,RCMP,University of Maryland,",16438,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,562 Fenkell Ave.,Afghanistan,Marrakech,",organization,"DIA,RCMP,"
1070,organization,0.04,16595,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,RCMP,University of Maryland,",15424,document,"FBI_23,FBI_18,CIA_33,",organization,"FBI,DIA,"
1070,organization,0.05,16595,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,RCMP,University of Maryland,",16437,place,"USA,Canada,Detroit,Michigan,Afghanistan,Khost,",organization,"FBI,DIA,Al Qaeda,"
1070,organization,0.01,16595,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,RCMP,University of Maryland,",15926,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,HIjazi,"
1071,organization,0.05,16596,place,"USA,Canada,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,Al Qaeda,RCMP,University of Maryland,",15874,organization,"FBI,DIA,RCMP,",person,"Rifai Qasim,Abdul al Nami,al Nami,Satam Derwish,Derwish,Ronald,Abdul Ahmed Nasser,Satam,"
1071,organization,0.02,16596,place,"USA,Canada,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,Al Qaeda,RCMP,University of Maryland,",15875,organization,"FBI,Al Qaeda,RCMP,",person,"Raeed Beandali,Abdul Ahmed Nasser,"
1071,organization,0.04,16596,place,"USA,Canada,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,Al Qaeda,RCMP,University of Maryland,",15424,document,"FBI_23,FBI_18,CIA_33,",organization,"FBI,DIA,"
1072,organization,0.09,16593,place,"Peshawar,Cuba,",organization,"FBI,Moroccan Sands Hotel,Sahara Atlantic Hotel,Vector,Seashore Hotel,",15926,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,HIjazi,"
1073,organization,0.03,16594,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,Maryland,",organization,"FBI,University of Maryland,",15926,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,HIjazi,"
1073,organization,0.02,16594,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,Maryland,",organization,"FBI,University of Maryland,",15953,organization,"FBI,USPS,",person,"Pieter Dopple,HIjazi,A. Hijazi,"
1073,organization,0.04,16594,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,Maryland,",organization,"FBI,University of Maryland,",15425,document,"FBI_25,FBI_19,FBI_09,",organization,"FBI,God's Aryan Militia,"
1073,organization,0.04,16594,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,Maryland,",organization,"FBI,University of Maryland,",15426,document,"FBI_20,FBI_18,FBI_31,",organization,"FBI,Detroit Utilities Co.,"
1073,organization,0.03,16594,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,Maryland,",organization,"FBI,University of Maryland,",15920,organization,"FBI,USCIS,",person,"Khalid Shamrani,Shamrani,Jamal al Quso,Murad,Abdul Murad,Khalid S.,Quso,Jamal,"
1074,organization,0.08,16591,place,"Pakistan,Cuba,",organization,"FBI,Moroccan Sands Hotel,Sahara Atlantic Hotel,Seashore Hotel,Central Russia Airlines,",15682,date,"23 October, 2003,19 - 24 October, 2003,20 - 24 October,21 - 22 October,21 - 25 October,22 - 24 October,19 - 24 October,22 - 23 October,19 -21 October,20 - 23 October,19 October, 2003,22 October, 2003,21 October, 2003,18 October, 2003,",organization,"Moroccan Sands Hotel,Sahara Atlantic Hotel,"
1074,organization,0.06,16591,place,"Pakistan,Cuba,",organization,"FBI,Moroccan Sands Hotel,Sahara Atlantic Hotel,Seashore Hotel,Central Russia Airlines,",15953,organization,"FBI,USPS,",person,"Pieter Dopple,HIjazi,A. Hijazi,"
1074,organization,0.07,16591,place,"Pakistan,Cuba,",organization,"FBI,Moroccan Sands Hotel,Sahara Atlantic Hotel,Seashore Hotel,Central Russia Airlines,",15910,organization,"FBI,God's Aryan Militia,",person,"Khalid Shamrani,Shamrani,Walter Smith,Billy Jack Hawkins,Slade Goodman,al Quso,Hafs,Halfs,Saeed al Nami,Riyad al Taifi,"
1074,organization,0.08,16591,place,"Pakistan,Cuba,",organization,"FBI,Moroccan Sands Hotel,Sahara Atlantic Hotel,Seashore Hotel,Central Russia Airlines,",15425,document,"FBI_25,FBI_19,FBI_09,",organization,"FBI,God's Aryan Militia,"
1074,organization,0.06,16591,place,"Pakistan,Cuba,",organization,"FBI,Moroccan Sands Hotel,Sahara Atlantic Hotel,Seashore Hotel,Central Russia Airlines,",15426,document,"FBI_20,FBI_18,FBI_31,",organization,"FBI,Detroit Utilities Co.,"
1074,organization,0.05,16591,place,"Pakistan,Cuba,",organization,"FBI,Moroccan Sands Hotel,Sahara Atlantic Hotel,Seashore Hotel,Central Russia Airlines,",15876,organization,"FBI,Al Qaeda,",person,"Khalid Shamrani,Shamrani,Raeed Beandali,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Abdul Ahmed Nasser,Murad,"
1074,organization,0.06,16591,place,"Pakistan,Cuba,",organization,"FBI,Moroccan Sands Hotel,Sahara Atlantic Hotel,Seashore Hotel,Central Russia Airlines,",15676,date,"1999,1996,1993,16 May, 2003,July 18, 1999,28 September, 2003,",organization,"FBI,MI 5,"
1074,organization,0.06,16591,place,"Pakistan,Cuba,",organization,"FBI,Moroccan Sands Hotel,Sahara Atlantic Hotel,Seashore Hotel,Central Russia Airlines,",15673,date,"15 December, 2003,5 March, 2004,1997,23 October, 2003,25 October, 2003,15 May, 2004,20 May, 2004,5 March,1969,1999 - 2001,February of 2000,",organization,"FBI,DIA,"
1074,organization,0.07,16591,place,"Pakistan,Cuba,",organization,"FBI,Moroccan Sands Hotel,Sahara Atlantic Hotel,Seashore Hotel,Central Russia Airlines,",15672,date,"20 November, 2003,1997,1994,1999,12 March, 2003,May, 2002,2001,3 November, 2003,16 May, 2003,April, 2000,16 June, 2003,",organization,"FBI,Al Qaeda,"
1075,organization,0.06,16592,place,"Peshawar,Cuba,Havana,",organization,"Moroccan Sands Hotel,Sahara Atlantic Hotel,Vector,Seashore Hotel,",15729,date,"1986,1992,1993,1950,",organization,"Vector,Moscow State University,"
1075,organization,0.05,16592,place,"Peshawar,Cuba,Havana,",organization,"Moroccan Sands Hotel,Sahara Atlantic Hotel,Vector,Seashore Hotel,",16456,place,"USA,Santo Domingo,Dominican Republic,Peshawar,Pakistan,Afghanistan,Chitral,",organization,"Holland Orange Shipping Lines,Seashore Hotel,"
1075,organization,0.09,16592,place,"Peshawar,Cuba,Havana,",organization,"Moroccan Sands Hotel,Sahara Atlantic Hotel,Vector,Seashore Hotel,",16457,place,"USA,Santo Domingo,Peshawar,Pakistan,Afghanistan,Chitral,",organization,"Holland Orange Shipping Lines,Al Qaeda,Seashore Hotel,"
1076,organization,0.00,16414,place,"USA,Canada,New Jersey,Detroit,Michigan,Afghanistan,Chicago,Illinois,",organization,"FBI,Al Qaeda,RCMP,",15876,organization,"FBI,Al Qaeda,",person,"Khalid Shamrani,Shamrani,Raeed Beandali,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Abdul Ahmed Nasser,Murad,"
1076,organization,0.03,16414,place,"USA,Canada,New Jersey,Detroit,Michigan,Afghanistan,Chicago,Illinois,",organization,"FBI,Al Qaeda,RCMP,",15926,organization,"FBI,American Islamic Scholarship Fund,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,HIjazi,"
1076,organization,0.04,16414,place,"USA,Canada,New Jersey,Detroit,Michigan,Afghanistan,Chicago,Illinois,",organization,"FBI,Al Qaeda,RCMP,",15953,organization,"FBI,USPS,",person,"Pieter Dopple,HIjazi,A. Hijazi,"
1077,organization,0.12,16693,place,"Casablanca,Peshawar,Pakistan,Karachi,",organization,"Moroccan Sands Hotel,Sahara Atlantic Hotel,Moroccan Oasis Hotel,Al Qaeda,",16451,place,"USA,Santo Domingo,Peshawar,Pakistan,Bahamas,Nassau,London,UK,Afghanistan,Chitral,Chicago,Illinois,",organization,"Al Qaeda,Seashore Hotel,"
1078,organization,0.02,16415,place,"USA,Bahamas,Nassau,London,UK,Texas,Detroit,Michigan,Afghanistan,Freeport,2211 Cermak Rd.,Chicago,Illinois,O'Hare Airport,Sears Tower,",organization,"FBI,MI 5,",15953,organization,"FBI,USPS,",person,"Pieter Dopple,HIjazi,A. Hijazi,"
