BiCluster Id, Row Type, Array of Rows, Column Type, Array of Columns
16074,place,"USA,New York,Florida,Bahamas,Nassau,Freeport,Maryland,",date,"1999,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,"
16075,place,"USA,Florida,Bahamas,Nassau,Freeport,",date,"1998,1999,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,"
16076,place,"USA,Florida,Bahamas,Nassau,Maryland,Baltimore,",date,"1994,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,"
16077,place,"USA,Florida,Bahamas,Nassau,Maryland,",date,"1994,1999,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,"
16078,place,"USA,New York,Florida,Maryland,",date,"1999,2001,1991,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,17 September, 2004,14 September, 2004,29 October, 2004,"
16079,place,"USA,Florida,Maryland,",date,"1994,1999,2001,1991,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,17 September, 2004,14 September, 2004,29 October, 2004,"
16080,place,"Pakistan,Cuba,Columbia,",date,"2 January, 2004,November 21st,"
16081,place,"Peshawar,Cuba,Columbia,",date,"May, 2002,November 21st,"
16082,place,"Pakistan,Columbia,",date,"2 January, 2004,3 November, 2003,November 21st,"
16083,place,"USA,Peshawar,Afghanistan,",date,"12 March, 2003,2001,"
16084,place,"USA,Peshawar,Texas,Houston,",date,"12 March, 2003,May, 2002,"
16085,place,"USA,Texas,Afghanistan,Chicago,Illinois,",date,"1999,12 March, 2003,16 May, 2003,"
16086,place,"USA,Chicago,Illinois,Amsterdam,Netherlands,Los Angeles,California,235 Buckthorn St.,773 Flaxton St.,Culver City,Inglewood,71 Voorburg straat,Kuala Lumpur,Malaysia,",date,"20 June, 2003,1990s,1974,23 June, 2003,"
16087,place,"USA,Texas,Houston,Columbia,231 12th St.,Missouri,",date,"20 November, 2003,26 December, 2003,"
16088,place,"USA,New Jersey,Texas,Houston,Columbia,224 Paulson Ave.,Clifton,",date,"20 November, 2003,2 January, 2004,"
16089,place,"USA,New Jersey,Texas,224 Paulson Ave.,Clifton,",date,"20 November, 2003,1999,2 January, 2004,"
16090,place,"USA,Cuba,Texas,Houston,Mexico,Columbia,Cartagena,Guane,Victoria,",date,"1 December, 2004,3 December, 2004,"
16091,place,"USA,Cuba,Texas,Houston,Mexico,Columbia,Cartagena,Guane,",date,"May, 2002,26 December, 2003,2 January, 2004,January of 2001,April of 2002,January, 2003,1 December, 2004,3 December, 2004,"
16092,place,"Cuba,Mexico,Columbia,Ciudad Acuna,",date,"28 November, 2004,3 December, 2004,"
16093,place,"Cuba,Mexico,Columbia,",date,"May, 2002,26 December, 2003,2 January, 2004,January of 2001,April of 2002,January, 2003,1 December, 2004,28 November, 2004,3 December, 2004,"
16094,place,"USA,Texas,Houston,Columbia,",date,"20 November, 2003,May, 2002,26 December, 2003,2 January, 2004,January of 2001,April of 2002,January, 2003,1 December, 2004,3 December, 2004,"
16095,place,"USA,Texas,Houston,Chicago,Illinois,Bellaire,3236 Pine St.,Reliant Stadium,The Galleria Shopping Mall,Denton,Mineral Wells,",date,"12 March, 2003,April, 2000,16 June, 2003,"
16096,place,"USA,Canada,Paris,France,Afghanistan,Montreal,Chicago,Illinois,73 Rue Duhesme,America,Pakhtia,",date,"2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,"
16097,place,"USA,Canada,Paris,France,Afghanistan,",date,"1 November, 2003,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,"
16098,place,"USA,Canada,Afghanistan,Pakhtia,",date,"2002,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,"
16099,place,"USA,Afghanistan,Pakhtia,",date,"2001,2002,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,"
16100,place,"USA,Canada,Afghanistan,Montreal,",date,"12 December, 2002,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,"
16101,place,"USA,Afghanistan,Chicago,Illinois,",date,"1998,1999,1996,12 March, 2003,1993,16 May, 2003,1993 - 1998,July 17, 1999,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,"
16102,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,Los Angeles,California,Maryland,Feyzabad,",date,"1997,16 February, 2004,1995,"
16103,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,",date,"1 November, 2003,1997,2002,16 February, 2004,1995,"
16104,place,"USA,Detroit,Michigan,Afghanistan,Maryland,",date,"1997,1994,1999,16 February, 2004,1995,"
16105,place,"USA,Afghanistan,Maryland,",date,"1997,1994,1999,2001,16 February, 2004,1995,"
16106,place,"USA,Canada,Detroit,Michigan,Afghanistan,",date,"1 November, 2003,1997,12 December, 2002,2002,16 February, 2004,1995,"
16107,place,"USA,Los Angeles,California,",date,"1997,20 June, 2003,1990s,1974,23 June, 2003,16 February, 2004,1995,"
16108,place,"USA,Canada,Afghanistan,",date,"1 November, 2003,1997,12 December, 2002,2002,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,16 February, 2004,1995,"
16109,place,"USA,Canada,New York,Paris,France,Buffalo,Montreal,Quebec,175 Rue Durocher,Walden Ave.,Schiller Park,",date,"2 April, 2003,1 April, 2003,17 April, 2003,6 April, 2003,"
16110,place,"USA,Canada,Paris,France,Montreal,",date,"2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,17 April, 2003,6 April, 2003,"
16111,place,"USA,Canada,Montreal,Quebec,Chicago,Illinois,",date,"25 April, 2003,2 April, 2003,1 April, 2003,"
16112,place,"USA,Chicago,Illinois,Amsterdam,Netherlands,",date,"25 April, 2003,20 June, 2003,1990s,1974,23 June, 2003,"
16113,place,"USA,Canada,Montreal,Chicago,Illinois,",date,"25 April, 2003,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,"
16114,place,"USA,Canada,Chicago,Illinois,",date,"25 April, 2003,1992,1 July, 2003,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,"
16115,place,"USA,Canada,Montreal,Quebec,",date,"25 April, 2003,2 April, 2003,1 April, 2003,1 May, 2003,17 April, 2003,6 April, 2003,"
16116,place,"Cuba,Havana,Moscow,Russia,Middle East,South America,Saratov,Europe,",date,"1986,1992,"
16117,place,"USA,Cuba,Columbia,231 12th St.,Missouri,",date,"26 December, 2003,12 September, 2003,"
16118,place,"USA,Cuba,New Jersey,Havana,Moscow,Russia,Columbia,",date,"12 September, 2003,1992,"
16119,place,"USA,Cuba,New Jersey,Havana,Columbia,224 Paulson Ave.,Clifton,",date,"12 September, 2003,1991,"
16120,place,"USA,Cuba,New Jersey,Columbia,224 Paulson Ave.,Clifton,",date,"2 January, 2004,12 September, 2003,1991,"
16121,place,"USA,Cuba,New Jersey,Havana,Columbia,",date,"12 September, 2003,1992,1991,"
16122,place,"USA,Cuba,New Jersey,Columbia,",date,"2 January, 2004,12 September, 2003,1992,1991,"
16123,place,"Cuba,Havana,Moscow,Russia,Columbia,",date,"12 September, 2003,1992,28 November, 2004,"
16124,place,"USA,Cuba,Columbia,",date,"May, 2002,26 December, 2003,2 January, 2004,January of 2001,April of 2002,January, 2003,12 September, 2003,1992,1991,1 December, 2004,3 December, 2004,"
16125,place,"USA,Pakistan,Cuba,New Jersey,Moscow,Russia,224 Paulson Ave.,Clifton,New Brunswick,Lebanon,",date,"1990,1993,"
16126,place,"USA,Pakistan,Cuba,New Jersey,224 Paulson Ave.,Clifton,New Brunswick,Lebanon,",date,"2 January, 2004,1990,1993,"
16127,place,"USA,Cuba,New Jersey,Havana,Moscow,Russia,224 Paulson Ave.,Clifton,",date,"12 September, 2003,1990,"
16128,place,"USA,Cuba,New Jersey,Havana,Moscow,Russia,",date,"12 September, 2003,1990,1992,"
16129,place,"USA,Cuba,Havana,Moscow,Russia,",date,"12 September, 2003,1990,1992,2002,"
16130,place,"USA,Cuba,New Jersey,Havana,224 Paulson Ave.,Clifton,",date,"12 September, 2003,1990,1991,"
16131,place,"USA,Cuba,New Jersey,Havana,",date,"12 September, 2003,1990,1992,1991,"
16132,place,"USA,Cuba,New Jersey,Moscow,Russia,224 Paulson Ave.,Clifton,",date,"12 September, 2003,1990,1993,"
16133,place,"USA,New Jersey,Russia,224 Paulson Ave.,Clifton,",date,"1999,12 September, 2003,1990,1993,"
16134,place,"USA,Cuba,New Jersey,Moscow,Russia,",date,"12 September, 2003,1990,1992,1993,"
16135,place,"USA,New Jersey,Russia,",date,"1999,12 September, 2003,1990,1992,1993,"
16136,place,"USA,Cuba,Moscow,Russia,",date,"12 September, 2003,1990,1992,1993,2002,"
16137,place,"USA,Cuba,New Jersey,224 Paulson Ave.,Clifton,",date,"2 January, 2004,12 September, 2003,1990,1993,1991,"
16138,place,"USA,Cuba,New Jersey,",date,"2 January, 2004,12 September, 2003,1990,1992,1993,1991,"
16139,place,"USA,Cuba,Havana,",date,"23 October, 2003,12 September, 2003,1990,1992,2002,1991,"
16140,place,"USA,Cuba,",date,"23 October, 2003,May, 2002,26 December, 2003,2 January, 2004,January of 2001,April of 2002,January, 2003,12 September, 2003,1990,1992,1993,2002,1991,1 December, 2004,3 December, 2004,"
16141,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,New York,Paris,France,Buffalo,174 Rue Cardinet,Ferry St.,",date,"15 December, 2003,28th,"
16142,place,"USA,Windsor,Ontario,Canada,New York,Paris,France,Buffalo,174 Rue Cardinet,",date,"15 December, 2003,28th,1 November, 2003,"
16143,place,"USA,Canada,New York,Paris,France,Buffalo,",date,"15 December, 2003,28th,1 November, 2003,2 April, 2003,1 April, 2003,17 April, 2003,6 April, 2003,"
16144,place,"USA,Canada,Paris,France,",date,"15 December, 2003,28th,1 November, 2003,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,17 April, 2003,6 April, 2003,"
16145,place,"Santo Domingo,Dominican Republic,Buenos Aires,Argentina,65 Avenue San Martin,Afghanistan,",date,"2000,1 November, 2003,"
16146,place,"Pakistan,Buenos Aires,Argentina,",date,"2000,2 January, 2004,"
16147,place,"Santo Domingo,Dominican Republic,Pakistan,Chitral,",date,"2000,November 21st,"
16148,place,"USA,Columbia,Bogota,",date,"1992,15 November, 2004,"
16149,place,"USA,Florida,Columbia,",date,"1991,15 November, 2004,"
16150,place,"USA,Bahamas,Nassau,Mexico,Columbia,",date,"1 December, 2004,15 November, 2004,"
16151,place,"Mexico,Columbia,Bogota,",date,"15 November, 2004,28 November, 2004,"
16152,place,"USA,Mexico,Columbia,",date,"May, 2002,26 December, 2003,2 January, 2004,January of 2001,April of 2002,January, 2003,1 December, 2004,15 November, 2004,3 December, 2004,"
16153,place,"USA,Pakistan,Texas,Houston,",date,"2 October, 2003,2 January, 2004,"
16154,place,"USA,Pakistan,Chicago,Illinois,",date,"2 October, 2003,1993,"
16155,place,"USA,Pakistan,Chitral,",date,"2 October, 2003,17 September, 2004,"
16156,place,"USA,Florida,Miami,Pakistan,Bahamas,631 Nishtar Rd.,Karachi,Nassau,London,UK,",date,"4 February, 2004,5 February,7 February,"
16157,place,"USA,Pakistan,Bahamas,Nassau,London,UK,",date,"4 February, 2004,5 February,7 February,1993,"
16158,place,"USA,Florida,Pakistan,631 Nishtar Rd.,Karachi,",date,"4 February, 2004,5 February,7 February,17 September, 2004,"
16159,place,"USA,Florida,Pakistan,",date,"4 February, 2004,5 February,7 February,2001,17 September, 2004,"
16160,place,"USA,Florida,Bahamas,Nassau,London,UK,",date,"4 February, 2004,5 February,7 February,1998,1999,1 May, 2003,"
16161,place,"USA,Bahamas,Nassau,London,UK,",date,"4 February, 2004,5 February,7 February,1998,1999,1996,1993,1993 - 1998,July 17, 1999,1 May, 2003,"
16162,place,"USA,Canada,London,UK,Detroit,Michigan,Montreal,Toronto,Gizab,Qalat,",date,"12 December, 2002,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,"
16163,place,"USA,Canada,London,UK,Detroit,Michigan,Toronto,",date,"1 November, 2003,12 December, 2002,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,"
16164,place,"USA,Canada,London,UK,Montreal,",date,"12 December, 2002,1 May, 2003,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,"
16165,place,"USA,Canada,London,UK,Detroit,Michigan,",date,"1 November, 2003,12 December, 2002,2002,10 August, 2001,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,"
16166,place,"USA,Canada,London,UK,",date,"1 November, 2003,12 December, 2002,2002,10 August, 2001,1 May, 2003,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,"
16167,place,"USA,Canada,Montreal,",date,"12 December, 2002,25 April, 2003,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,1 May, 2003,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,17 April, 2003,6 April, 2003,"
16168,place,"Santo Domingo,Dominican Republic,Cuba,Havana,Columbia,Caribbean,Bogota,77 Avenue Francis,South and Central America,",date,"1992,23 January, 2003,"
16169,place,"Cuba,Havana,Columbia,Bogota,",date,"1992,23 January, 2003,28 November, 2004,"
16170,place,"Columbia,Bogota,",date,"1992,23 January, 2003,15 November, 2004,28 November, 2004,"
16171,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",date,"5 March, 2004,1 July, 2003,25 October,18 July, 2004,"
16172,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,",date,"15 December, 2003,5 March, 2004,1992,1 July, 2003,25 October,18 July, 2004,"
16173,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,",date,"15 December, 2003,28th,5 March, 2004,1992,1 July, 2003,25 October,18 July, 2004,"
16174,place,"USA,London,UK,Texas,2211 Cermak Rd.,Chicago,Illinois,O'Hare Airport,Sears Tower,",date,"1999,16 May, 2003,July 18, 1999,28 September, 2003,"
16175,place,"USA,London,UK,Chicago,Illinois,",date,"1998,1999,1996,1993,16 May, 2003,1993 - 1998,July 17, 1999,July 18, 1999,28 September, 2003,"
16176,place,"Morocco,Casablanca,Cuba,Havana,Moscow,Russia,Middle East,222 Fidel St.,Iraq,",date,"28 November, 2004,January,"
16177,place,"Morocco,Casablanca,Cuba,Havana,",date,"23 October, 2003,28 November, 2004,January,"
16178,place,"Cuba,Havana,Moscow,Russia,Middle East,",date,"1986,1992,28 November, 2004,January,"
16179,place,"Cuba,Havana,Moscow,Russia,",date,"1986,12 September, 2003,1990,1992,2002,28 November, 2004,January,"
16180,place,"USA,London,UK,Detroit,Michigan,Afghanistan,Heathrow Airport,12 Lavender Grove,Hackney,",date,"12 December, 2002,15 Feb. 2003,10 February, 2004,16 March, 2004,"
16181,place,"USA,London,UK,Detroit,Michigan,Afghanistan,Heathrow Airport,",date,"1 November, 2003,12 December, 2002,15 Feb. 2003,10 February, 2004,16 March, 2004,2002,"
16182,place,"USA,London,UK,Detroit,Michigan,Afghanistan,",date,"1 November, 2003,12 December, 2002,15 Feb. 2003,10 February, 2004,16 March, 2004,1999,1996,2002,"
16183,place,"USA,UK,Detroit,Michigan,Afghanistan,",date,"1 November, 2003,12 December, 2002,15 Feb. 2003,10 February, 2004,16 March, 2004,1994,1999,1996,2002,"
16184,place,"USA,London,UK,Detroit,Michigan,Heathrow Airport,",date,"1 November, 2003,12 December, 2002,15 Feb. 2003,10 February, 2004,16 March, 2004,2002,10 August, 2001,"
16185,place,"USA,London,UK,Heathrow Airport,",date,"1 November, 2003,12 December, 2002,15 Feb. 2003,10 February, 2004,16 March, 2004,2002,10 August, 2001,1 May, 2003,"
16186,place,"USA,London,UK,Afghanistan,",date,"1 November, 2003,12 December, 2002,15 Feb. 2003,10 February, 2004,16 March, 2004,1998,1999,1996,1993,16 May, 2003,1993 - 1998,July 17, 1999,2002,"
16187,place,"USA,Detroit,Michigan,Afghanistan,",date,"1 November, 2003,1997,12 December, 2002,15 Feb. 2003,10 February, 2004,16 March, 2004,1994,1999,1996,2002,16 February, 2004,1995,"
16188,place,"USA,London,UK,Detroit,Michigan,",date,"1 November, 2003,12 December, 2002,15 Feb. 2003,10 February, 2004,16 March, 2004,1999,1996,2002,10 August, 2001,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,"
16189,place,"USA,UK,Detroit,Michigan,",date,"1 November, 2003,12 December, 2002,15 Feb. 2003,10 February, 2004,16 March, 2004,1994,1999,1996,2002,10 August, 2001,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,"
16190,place,"USA,London,UK,",date,"4 February, 2004,5 February,7 February,1 November, 2003,12 December, 2002,15 Feb. 2003,10 February, 2004,16 March, 2004,1998,1999,1996,1993,16 May, 2003,1993 - 1998,July 17, 1999,2002,10 August, 2001,July 18, 1999,28 September, 2003,1 May, 2003,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,"
16191,place,"USA,New York,Bahamas,Nassau,Freeport,Maryland,Baltimore,New York City,NYC,",date,"13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,14 November, 2004,12 December, 2004,18 December, 2004,21 September, 2004,7 November, 2004,17 December, 2004,"
16192,place,"USA,New York,Bahamas,Nassau,Freeport,Maryland,",date,"1999,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,14 November, 2004,12 December, 2004,18 December, 2004,21 September, 2004,7 November, 2004,17 December, 2004,"
16193,place,"USA,Bahamas,Nassau,Maryland,Baltimore,",date,"1994,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,14 November, 2004,12 December, 2004,18 December, 2004,21 September, 2004,7 November, 2004,17 December, 2004,"
16194,place,"USA,Bahamas,Nassau,Maryland,",date,"1994,1999,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,14 November, 2004,12 December, 2004,18 December, 2004,21 September, 2004,7 November, 2004,17 December, 2004,"
16195,place,"USA,New York,Maryland,",date,"1999,2001,1991,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,14 November, 2004,12 December, 2004,18 December, 2004,21 September, 2004,7 November, 2004,17 December, 2004,17 September, 2004,14 September, 2004,29 October, 2004,"
16196,place,"USA,Bahamas,Nassau,Freeport,",date,"1998,1999,1996,1993,1993 - 1998,July 17, 1999,1 December, 2004,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,14 November, 2004,12 December, 2004,18 December, 2004,21 September, 2004,7 November, 2004,17 December, 2004,"
16197,place,"USA,New York,",date,"15 December, 2003,28th,1 November, 2003,1999,2001,2 April, 2003,1 April, 2003,1991,17 April, 2003,6 April, 2003,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,14 November, 2004,12 December, 2004,18 December, 2004,21 September, 2004,7 November, 2004,17 December, 2004,17 September, 2004,14 September, 2004,29 October, 2004,"
16198,place,"USA,New Jersey,Newark,Detroit,Michigan,2116 27th St.,Laurel,Maryland,Baltimore,",date,"1994,21 January, 2002,June 20 to July 2, 2000,"
16199,place,"USA,New Jersey,Detroit,Michigan,2116 27th St.,Laurel,Maryland,",date,"1994,1999,21 January, 2002,June 20 to July 2, 2000,"
16200,place,"USA,New Jersey,Newark,Detroit,Michigan,Laurel,",date,"1 November, 2003,1994,21 January, 2002,June 20 to July 2, 2000,"
16201,place,"USA,New Jersey,Detroit,Michigan,Laurel,",date,"1 November, 2003,1994,1999,21 January, 2002,June 20 to July 2, 2000,"
16202,place,"USA,New Jersey,Newark,Detroit,Michigan,",date,"1 November, 2003,1994,1992,1 July, 2003,21 January, 2002,June 20 to July 2, 2000,"
16203,place,"USA,New Jersey,Detroit,Michigan,",date,"1 November, 2003,1994,1999,1992,1 July, 2003,21 January, 2002,June 20 to July 2, 2000,"
16204,place,"USA,New Jersey,2116 27th St.,Laurel,Maryland,",date,"1994,1999,2001,21 January, 2002,June 20 to July 2, 2000,1991,17 September, 2004,14 September, 2004,29 October, 2004,"
16205,place,"USA,New Jersey,Laurel,",date,"1 November, 2003,1994,1999,2001,21 January, 2002,June 20 to July 2, 2000,1991,17 September, 2004,14 September, 2004,29 October, 2004,"
16206,place,"USA,Newark,Detroit,Michigan,Laurel,",date,"1 November, 2003,1994,21 January, 2002,June 20 to July 2, 2000,2002,10 August, 2001,"
16207,place,"USA,Detroit,Michigan,Laurel,",date,"1 November, 2003,1994,1999,21 January, 2002,June 20 to July 2, 2000,2002,10 August, 2001,"
16208,place,"USA,Newark,Detroit,Michigan,",date,"1 November, 2003,1994,1992,1 July, 2003,21 January, 2002,June 20 to July 2, 2000,2002,10 August, 2001,"
16209,place,"USA,Laurel,",date,"1 November, 2003,1994,1999,2001,21 January, 2002,June 20 to July 2, 2000,2002,10 August, 2001,1991,17 September, 2004,14 September, 2004,29 October, 2004,"
16210,place,"USA,Detroit,Michigan,Maryland,",date,"1997,1994,1999,21 January, 2002,June 20 to July 2, 2000,16 February, 2004,1995,"
16211,place,"USA,Maryland,Baltimore,",date,"1994,21 January, 2002,June 20 to July 2, 2000,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,14 November, 2004,12 December, 2004,18 December, 2004,21 September, 2004,7 November, 2004,17 December, 2004,"
16212,place,"USA,Maryland,",date,"1997,1994,1999,2001,21 January, 2002,June 20 to July 2, 2000,1991,16 February, 2004,1995,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,14 November, 2004,12 December, 2004,18 December, 2004,21 September, 2004,7 November, 2004,17 December, 2004,17 September, 2004,14 September, 2004,29 October, 2004,"
16213,place,"USA,Florida,Bahamas,Nassau,UK,Afghanistan,65 West End Ave.,Syria,Tampa,",date,"1998,1994,1964,1999 - 2000,March of 2000,June of 2000,"
16214,place,"USA,Florida,Bahamas,Nassau,UK,Afghanistan,",date,"1998,1994,1964,1999 - 2000,March of 2000,June of 2000,1999,"
16215,place,"USA,Florida,Afghanistan,",date,"1998,1994,1964,1999 - 2000,March of 2000,June of 2000,1999,2001,"
16216,place,"USA,Bahamas,Nassau,UK,Afghanistan,",date,"1998,1994,1964,1999 - 2000,March of 2000,June of 2000,1999,1996,1993,1993 - 1998,July 17, 1999,"
16217,place,"USA,Florida,Bahamas,Nassau,UK,",date,"4 February, 2004,5 February,7 February,1998,1994,1964,1999 - 2000,March of 2000,June of 2000,1999,1 May, 2003,"
